longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_household,population_per_household,bedrooms_per_room,household_density,room_density,distance_to_LA,distance_to_SF,distance_to_SD,coastal_proximity,income_per_person,income_squared,income_log,age_squared,age_log,income_age_interaction,income_rooms_interaction,~income_bin,~age_bin,~pop_density_bin,~ocean_proximity_INLAND,~ocean_proximity_ISLAND,~ocean_proximity_NEAR BAY,~ocean_proximity_NEAR OCEAN,median_house_value
-121.84,39.76,14,2351,620,1215,548,2.3155,4.290145985,1.131386861,2.217153285,0.263717567,0.451028807,1.934979424,6.746284498,2.067928038,8.456610887,121.84,1.044357202,5.36154025,1.198608442,196,2.708050201,32.417,9.933833029,0,1,0,1,0,0,0,102300
-121.87,39.75,22,1707,296,822,297,3.6625,5.747474747,0.996632997,2.767676768,0.173403632,0.361313869,2.076642336,6.753886032,2.050087893,8.464934477,121.87,1.323312044,13.41390625,1.539551785,484,3.135494216,80.575,21.05012626,1,1,0,1,0,0,0,126600
-121.86,39.75,18,1651,309,856,293,3.5046,5.634812287,1.054607509,2.921501706,0.187159297,0.34228972,1.928738318,6.7485221,2.052790386,8.459375728,121.86,1.199588551,12.28222116,1.505099097,324,2.944438979,63.0828,19.74776314,1,1,0,1,0,0,0,118300
-121.87,39.74,7,1737,290,747,265,3.9,6.554716981,1.094339623,2.818867925,0.166954519,0.354752343,2.325301205,6.74545184,2.040455432,8.456626378,121.87,1.383534137,15.21,1.589235205,49,2.079441542,27.3,25.56339623,1,0,0,1,0,0,0,147000
-121.85,39.75,39,568,127,267,129,1.8095,4.403100775,0.984496124,2.069767442,0.223591549,0.483146067,2.127340824,6.743168731,2.055537976,8.453825152,121.85,0.874252809,3.27429025,1.033006532,1521,3.688879454,70.5705,7.967410853,0,2,0,1,0,0,0,78100
-121.85,39.74,39,1139,265,623,264,2.2833,4.314393939,1.003787879,2.359848485,0.232660228,0.423756019,1.828250401,6.734721117,2.045931174,8.445506125,121.85,0.967562119,5.21345889,1.188849014,1521,3.688879454,89.0487,9.851055682,0,2,0,1,0,0,0,85800
-121.85,39.74,41,2901,689,1426,632,1.5633,4.590189873,1.090189873,2.256329114,0.237504309,0.443197756,2.034361851,6.734721117,2.045931174,8.445506125,121.85,0.692851052,2.44390689,0.941295491,1681,3.737669618,64.0953,7.175843829,0,3,0,1,0,0,0,84500
-121.85,39.73,17,3425,827,2469,758,0.9393,4.518469657,1.091029024,3.257255937,0.241459854,0.307006885,1.387201296,6.726277762,2.036328159,8.437190747,121.85,0.288371567,0.88228449,0.662327083,289,2.890371758,15.9681,4.244198549,0,1,0,1,0,0,0,88900
-121.86,39.74,13,3494,843,1571,784,1.1019,4.456632653,1.075255102,2.003826531,0.24127075,0.499045194,2.224061108,6.740081196,2.043170666,8.451062164,121.86,0.549897899,1.21418361,0.742841698,169,2.63905733,14.3247,4.91076352,0,0,0,1,0,0,0,120200
-121.84,39.75,29,4362,1053,2053,1000,1.7284,4.362,1.053,2.053,0.241403026,0.48709206,2.124695567,6.73782595,2.058330481,8.448282766,121.84,0.841889917,2.98736656,1.003715357,841,3.401197382,50.1236,7.5392808,0,2,0,1,0,0,0,74500
-121.84,39.74,43,2976,599,1181,560,2.2621,5.314285714,1.069642857,2.108928571,0.201276882,0.474174428,2.519898391,6.72937163,2.048736774,8.439958276,121.84,1.072629975,5.11709641,1.18237116,1849,3.784189634,97.2703,12.02144571,0,3,0,1,0,0,0,85100
-121.83,39.74,34,3263,604,1290,594,2.575,5.493265993,1.016835017,2.171717172,0.185105731,0.460465116,2.529457364,6.724032758,2.051587281,8.434418634,121.83,1.185697674,6.630625,1.273965176,1156,3.555348061,87.55,14.14515993,0,2,0,1,0,0,0,130300
-121.8,39.75,28,2551,378,1011,374,4.3309,6.820855615,1.010695187,2.703208556,0.148177185,0.369930762,2.523244313,6.716561213,2.069945982,8.426195446,121.8,1.602133136,18.75669481,1.673520079,784,3.36729583,121.2652,29.54044358,1,2,0,1,0,0,0,125200
-121.82,39.75,37,2236,372,974,379,3.2016,5.899736148,0.981530343,2.569920844,0.166368515,0.389117043,2.295687885,6.727172254,2.064049508,8.43722263,121.82,1.245797125,10.25024256,1.435465405,1369,3.63758616,118.4592,18.88859525,0,2,0,1,0,0,0,97000
-121.78,39.71,8,140,28,84,29,2.125,4.827586207,0.965517241,2.896551724,0.2,0.345238095,1.666666667,6.672040058,2.038000091,8.381793943,121.78,0.733630952,4.515625,1.139434283,64,2.197224577,17,10.25862069,0,0,0,1,0,0,0,179200
-121.82,39.73,44,2923,659,1371,626,2.2925,4.669329073,1.052715655,2.190095847,0.225453301,0.456601021,2.132020423,6.710241019,2.044919649,8.420555427,121.82,1.046757841,5.25555625,1.191647155,1936,3.80666249,100.87,10.7044369,0,3,0,1,0,0,0,85800
-121.84,39.73,52,677,152,379,154,1.6797,4.396103896,0.987012987,2.461038961,0.224519941,0.406332454,1.786279683,6.720921554,2.039146971,8.431637427,121.84,0.682516623,2.82139209,0.985704848,2704,3.970291914,87.3444,7.384135714,0,3,0,1,0,0,0,94800
-121.84,39.73,52,502,100,311,100,1.5481,5.02,1,3.11,0.199203187,0.321543408,1.61414791,6.720921554,2.039146971,8.431637427,121.84,0.49778135,2.39661361,0.935347983,2704,3.970291914,80.5012,7.771462,0,3,0,1,0,0,0,200000
-121.84,39.73,52,857,232,520,198,0.987,4.328282828,1.171717172,2.626262626,0.270711785,0.380769231,1.648076923,6.720921554,2.039146971,8.431637427,121.84,0.375819231,0.974169,0.686625964,2704,3.970291914,51.324,4.272015152,0,3,0,1,0,0,0,112500
-121.84,39.72,52,1457,389,802,342,0.9566,4.260233918,1.137426901,2.34502924,0.26698696,0.426433915,1.816708229,6.712475738,2.029561127,8.42332023,121.84,0.407926683,0.91508356,0.671208273,2704,3.970291914,49.7432,4.075339766,0,3,0,1,0,0,0,69000
-121.84,39.73,52,957,263,513,223,1.3672,4.291479821,1.179372197,2.30044843,0.274817137,0.434697856,1.865497076,6.720921554,2.039146971,8.431637427,121.84,0.594318908,1.86923584,0.861707822,2704,3.970291914,71.0944,5.867311211,0,3,0,1,0,0,0,55000
-121.83,39.73,52,1741,401,753,377,2.0064,4.618037135,1.063660477,1.99734748,0.230327398,0.500664011,2.312084993,6.715575964,2.042010864,8.426092315,121.83,1.004532271,4.02564096,1.10074335,2704,3.970291914,104.3328,9.265629708,0,3,0,1,0,0,0,77900
-121.83,39.72,52,1890,420,974,383,1.6827,4.934725849,1.096605744,2.54308094,0.222222222,0.393223819,1.940451745,6.707123417,2.032438528,8.417769639,121.83,0.661677721,2.83147929,0.98682375,2704,3.970291914,87.5004,8.303663185,0,3,0,1,0,0,0,78700
-121.81,39.7,21,5051,1054,2948,980,1.5863,5.154081633,1.075510204,3.008163265,0.20867155,0.332428765,1.713364993,6.67953146,2.019251933,8.390036812,121.81,0.52733175,2.51634769,0.950228283,441,3.091042453,33.3123,8.175919694,0,1,0,1,0,0,0,81300
-121.82,39.73,33,2242,517,1160,449,1.7426,4.993318486,1.151447661,2.583518931,0.230597681,0.387068966,1.932758621,6.710241019,2.044919649,8.420555427,121.82,0.674506379,3.03665476,1.008906376,1089,3.526360525,57.5058,8.701356793,0,2,0,1,0,0,0,60300
-121.82,39.72,42,2978,694,1879,679,1.5064,4.385861561,1.022091311,2.76730486,0.23304231,0.361362427,1.584885577,6.701781743,2.035360993,8.412227273,121.82,0.54435636,2.26924096,0.918847461,1764,3.761200116,63.2688,6.606861856,0,3,0,1,0,0,0,66300
-121.81,39.71,18,1222,250,708,281,2.0288,4.348754448,0.889679715,2.519572954,0.204582651,0.396892655,1.725988701,6.687988975,2.028787907,8.398363156,121.81,0.805215819,4.11602944,1.108166501,324,2.944438979,36.5184,8.822753025,0,1,0,1,0,0,0,116700
-121.87,39.82,11,5103,825,2456,810,4.5032,6.3,1.018518519,3.032098765,0.161669606,0.32980456,2.07776873,6.813043999,2.117610533,8.523192929,121.87,1.485175896,20.27881024,1.705329741,121,2.48490665,49.5352,28.37016,1,0,0,1,0,0,0,159700
-121.89,39.71,26,2741,451,1217,437,3.7007,6.272311213,1.032036613,2.784897025,0.16453849,0.359079704,2.252259655,6.730988377,2.006209453,8.442909907,121.89,1.328846261,13.69518049,1.547711434,676,3.295836866,96.2182,23.21194211,1,1,0,1,0,0,0,139200
-121.97,39.79,16,1453,299,904,286,3.5735,5.08041958,1.045454545,3.160839161,0.205781142,0.316371681,1.607300885,6.841612422,2.064603684,8.554018921,121.97,1.130554204,12.76990225,1.520278776,256,2.833213344,57.176,18.15487937,1,1,0,1,0,0,0,89600
-121.84,39.68,38,549,105,275,94,3.5375,5.840425532,1.117021277,2.925531915,0.191256831,0.341818182,1.996363636,6.678735399,1.991258489,8.390088182,121.84,1.209181818,12.51390625,1.5123762,1444,3.663561646,134.425,20.66050532,1,2,0,1,0,0,0,153100
-121.8,39.64,25,2202,422,1109,403,2.8306,5.464019851,1.047146402,2.751861042,0.19164396,0.363390442,1.985572588,6.623501984,1.965261909,8.334585995,121.8,1.028612985,8.01229636,1.343021449,625,3.258096538,70.765,15.46645459,0,1,0,1,0,0,0,87500
-121.74,39.59,24,1535,279,726,272,2.3833,5.643382353,1.025735294,2.669117647,0.181758958,0.374655647,2.114325069,6.549148229,1.938084717,8.259680726,121.74,0.892916804,5.68011889,1.218851565,576,3.218875825,57.1992,13.44987316,0,1,0,1,0,0,0,95100
-121.9,39.59,20,1465,278,745,250,3.0625,5.86,1.112,2.98,0.189761092,0.33557047,1.966442953,6.635944434,1.887952428,8.34944152,121.9,1.027684564,9.37890625,1.401798548,400,3.044522438,61.25,17.94625,0,1,0,1,0,0,0,93800
-121.68,39.82,15,3996,748,1786,728,3.5189,5.489010989,1.027472527,2.453296703,0.187187187,0.407614782,2.237402016,6.71384201,2.174660058,8.419711141,121.68,1.434355655,12.38265721,1.508268601,225,2.772588722,52.7835,19.31528077,1,1,0,1,0,0,0,141300
-121.51,39.97,22,1468,285,611,235,2.3036,6.246808511,1.212765957,2.6,0.194141689,0.384615385,2.402618658,6.759369241,2.37602028,8.45800211,121.51,0.886,5.30657296,1.195012783,484,3.135494216,50.6792,14.39014809,0,1,0,1,0,0,0,73000
-121.59,39.86,14,1527,269,665,261,2.8657,5.850574713,1.030651341,2.54789272,0.17616241,0.392481203,2.296240602,6.702854954,2.244002311,8.405722914,121.59,1.124733383,8.21223649,1.352142778,196,2.708050201,40.1198,16.76599195,0,1,0,1,0,0,0,119600
-121.58,39.83,16,4591,904,1904,812,2.2419,5.653940887,1.113300493,2.344827586,0.196906992,0.426470588,2.411239496,6.671871591,2.219916298,8.374959206,121.58,0.956104412,5.02611561,1.176159578,256,2.833213344,35.8704,12.67557007,0,1,0,1,0,0,0,93200
-121.6,39.8,10,1742,307,721,312,2.4537,5.583333333,0.983974359,2.310897436,0.176234214,0.432732316,2.416088766,6.655971344,2.184592953,8.360092087,121.6,1.061795284,6.02064369,1.23944612,100,2.397895273,24.537,13.699825,0,0,0,1,0,0,0,117900
-121.62,39.79,11,3835,727,1456,658,2.5374,5.828267477,1.104863222,2.212765957,0.189569752,0.451923077,2.633928571,6.657458263,2.167871853,8.362267019,121.62,1.146709615,6.43839876,1.263391994,121,2.48490665,27.9114,14.7886459,0,0,0,1,0,0,0,97200
-121.59,39.82,12,1958,369,875,354,2.3507,5.531073446,1.042372881,2.471751412,0.18845761,0.404571429,2.237714286,6.668226191,2.206884313,8.371752128,121.59,0.951026057,5.52579049,1.209169279,144,2.564949357,28.2084,13.00189435,0,0,0,1,0,0,0,97600
-121.6,39.83,12,3744,699,1532,660,2.3079,5.672727273,1.059090909,2.321212121,0.186698718,0.430809399,2.44386423,6.68189513,2.212431325,8.385529065,121.6,0.994265013,5.32640241,1.196313547,144,2.564949357,27.6948,13.09208727,0,0,0,1,0,0,0,95300
-121.63,39.82,11,3974,727,1610,634,2.6147,6.268138801,1.146687697,2.539432177,0.182939104,0.39378882,2.468322981,6.688388784,2.192164768,8.392981931,121.63,1.029639627,6.83665609,1.285008865,121,2.48490665,28.7617,16.38930252,0,0,0,1,0,0,0,107700
-121.6,39.79,18,2672,533,1151,532,2.567,5.022556391,1.001879699,2.163533835,0.199476048,0.462206777,2.3214596,6.647337702,2.175326267,8.351619825,121.6,1.186484796,6.589489,1.271724906,324,2.944438979,46.206,12.89290226,0,1,0,1,0,0,0,102900
-121.59,39.79,20,743,171,395,168,1.625,4.422619048,1.017857143,2.351190476,0.230148048,0.425316456,1.881012658,6.642294222,2.179112748,8.346309106,121.59,0.691139241,2.640625,0.965080896,400,3.044522438,32.5,7.186755952,0,1,0,1,0,0,0,88300
-121.59,39.78,16,2754,570,1063,543,1.4048,5.071823204,1.049723757,1.957642726,0.206971678,0.510818438,2.590780809,6.633657854,2.169868745,8.337834833,121.59,0.717597742,1.97346304,0.87746674,256,2.833213344,22.4768,7.124897238,0,1,0,1,0,0,0,86500
-121.59,39.78,18,945,205,385,207,2.1838,4.565217391,0.990338164,1.859903382,0.216931217,0.537662338,2.454545455,6.633657854,2.169868745,8.337834833,121.59,1.174147013,4.76898244,1.158075452,324,2.944438979,39.3084,9.969521739,0,1,0,1,0,0,0,58000
-121.6,39.77,26,1503,343,699,296,1.875,5.077702703,1.158783784,2.361486486,0.228210246,0.423462089,2.150214592,6.63008194,2.156812549,8.334685459,121.6,0.793991416,3.515625,1.056052674,676,3.295836866,48.75,9.520692568,0,1,0,1,0,0,0,84000
-121.61,39.77,25,1612,313,837,303,2.963,5.320132013,1.0330033,2.762376238,0.194168734,0.362007168,1.925925926,6.635149774,2.153033295,8.34001557,121.61,1.07262724,8.779369,1.377001314,625,3.258096538,74.075,15.76355116,0,1,0,1,0,0,0,89500
-121.63,39.78,28,1677,327,770,309,2.6823,5.427184466,1.058252427,2.491909385,0.194991055,0.401298701,2.177922078,6.653925197,2.154896371,8.359150776,121.63,1.076403506,7.19473329,1.303537557,784,3.36729583,75.1044,14.55733689,0,2,0,1,0,0,0,93400
-121.57,39.8,23,790,137,365,152,2.1912,5.197368421,0.901315789,2.401315789,0.173417722,0.416438356,2.164383562,6.640894257,2.196021487,8.344201921,121.57,0.912499726,4.80135744,1.160397022,529,3.17805383,50.3976,11.38847368,0,1,0,1,0,0,0,115200
-121.57,39.78,18,2221,459,952,440,2.0458,5.047727273,1.043181818,2.163636364,0.206663665,0.462184874,2.332983193,6.623591513,2.177591874,8.327228452,121.57,0.945537815,4.18529764,1.113763592,324,2.944438979,36.8244,10.32664045,0,1,0,1,0,0,0,105700
-121.59,39.77,24,1535,276,664,273,2.3068,5.622710623,1.010989011,2.432234432,0.17980456,0.411144578,2.311746988,6.625025323,2.160631475,8.329363943,121.59,0.948428313,5.32132624,1.195980954,576,3.218875825,55.3632,12.97046886,0,1,0,1,0,0,0,97300
-121.58,39.79,19,2636,523,1184,465,2.7863,5.668817204,1.124731183,2.546236559,0.198406677,0.392736486,2.226351351,6.637261975,2.182938471,8.341006996,121.58,1.094281672,7.76346769,1.331389289,361,2.995732274,52.9397,15.79502538,0,1,0,1,0,0,0,108600
-121.57,39.76,20,1384,257,557,232,2.0882,5.965517241,1.107758621,2.400862069,0.185693642,0.416517056,2.484739677,6.606303999,2.159190212,8.310268449,121.57,0.869770916,4.36057924,1.127588397,400,3.044522438,41.764,12.4571931,0,1,0,1,0,0,0,104900
-121.58,39.76,19,2487,485,1110,453,3.1061,5.490066225,1.070640177,2.450331126,0.195014073,0.408108108,2.240540541,6.611344684,2.155275938,8.315578134,121.58,1.267624595,9.64785721,1.412473673,361,2.995732274,59.0159,17.0526947,0,1,0,1,0,0,0,110200
-121.58,39.76,18,1676,332,733,318,1.7875,5.270440252,1.044025157,2.305031447,0.198090692,0.433833561,2.286493861,6.611344684,2.155275938,8.315578134,121.58,0.77547749,3.19515625,1.025145137,324,2.944438979,32.175,9.42091195,0,1,0,1,0,0,0,103800
-121.59,39.75,20,908,206,481,211,2.2,4.303317536,0.976303318,2.279620853,0.226872247,0.438669439,1.887733888,6.607771828,2.142177483,8.312432358,121.59,0.965072765,4.84,1.16315081,400,3.044522438,44,9.467298578,0,1,0,1,0,0,0,80800
-121.6,39.77,23,2263,497,1138,455,2.3403,4.973626374,1.092307692,2.501098901,0.219619973,0.399824253,1.98857645,6.63008194,2.156812549,8.334685459,121.6,0.935708699,5.47700409,1.206060623,529,3.17805383,53.8269,11.6397778,0,1,0,1,0,0,0,87300
-121.6,39.76,22,2447,556,1157,556,1.8245,4.401079137,1,2.080935252,0.227217,0.480553155,2.114952463,6.621459849,2.147565685,8.326223376,121.6,0.876769231,3.32880025,1.038331358,484,3.135494216,40.139,8.029768885,0,1,0,1,0,0,0,85500
-121.61,39.76,31,2431,512,1026,427,2.5428,5.693208431,1.199063232,2.402810304,0.210612916,0.416179337,2.369395712,6.626534277,2.14377013,8.3315589,121.61,1.058260819,6.46583184,1.264917375,961,3.465735903,78.8268,14.4766904,0,2,0,1,0,0,0,85000
-121.62,39.77,23,1759,366,788,359,1.8125,4.899721448,1.019498607,2.194986072,0.208072769,0.455583756,2.232233503,6.640228801,2.149293924,8.345354259,121.62,0.825745558,3.28515625,1.034073768,529,3.17805383,41.6875,8.880745125,0,1,0,1,0,0,0,93500
-121.65,39.76,31,1599,318,794,303,3,5.277227723,1.04950495,2.620462046,0.198874296,0.381612091,2.013853904,6.646943698,2.128989988,8.352986634,121.65,1.144836272,9,1.386294361,961,3.465735903,93,15.83168317,0,2,0,1,0,0,0,96700
-121.63,39.76,22,2598,482,1151,490,2.8182,5.302040816,0.983673469,2.348979592,0.185527329,0.425716768,2.25716768,6.636716698,2.136299223,8.342255672,121.63,1.199754996,7.94225124,1.339779107,484,3.135494216,62.0004,14.94221143,0,1,0,1,0,0,0,109700
-121.62,39.76,14,2063,559,934,529,1.7788,3.899810964,1.056710775,1.765595463,0.270964615,0.566381156,2.208779443,6.631619902,2.140014572,8.336903004,121.62,1.007478801,3.16412944,1.02201918,196,2.708050201,24.9032,6.936983743,0,1,0,1,0,0,0,85800
-121.62,39.75,20,1173,261,523,258,1.0625,4.546511628,1.011627907,2.027131783,0.222506394,0.493307839,2.242829828,6.623014912,2.130741742,8.328455181,121.62,0.524139579,1.12890625,0.723918839,400,3.044522438,21.25,4.830668605,0,1,0,1,0,0,0,92800
-121.63,39.75,37,1296,296,569,257,1.8616,5.042801556,1.151750973,2.214007782,0.228395062,0.451669596,2.277680141,6.628118325,2.127010195,8.333813275,121.63,0.84082812,3.46555456,1.051380909,1369,3.63758616,68.8792,9.387679377,0,2,0,1,0,0,0,70500
-121.64,39.74,20,1808,334,763,335,2.3711,5.397014925,0.997014925,2.27761194,0.184734513,0.439056356,2.369593709,6.624645087,2.114020428,8.330746407,121.64,1.041046527,5.62211521,1.215239101,400,3.044522438,47.422,12.79686209,0,1,0,1,0,0,0,121800
-121.71,39.71,17,2748,556,1174,514,3.066,5.346303502,1.081712062,2.284046693,0.202328967,0.437819421,2.340715503,6.635204332,2.061033811,8.343423979,121.71,1.342354344,9.400356,1.402659715,289,2.890371758,52.122,16.39176654,0,1,0,1,0,0,0,102600
-121.66,39.66,17,3502,655,1763,613,2.9625,5.712887439,1.068515498,2.876019576,0.187035979,0.347702779,1.986386841,6.566469868,2.032311583,8.27426152,121.66,1.030069484,8.77640625,1.376875139,289,2.890371758,50.3625,16.92442904,0,1,0,1,0,0,0,101200
-121.56,39.69,8,2836,522,1163,512,3.13,5.5390625,1.01953125,2.271484375,0.184062059,0.440240757,2.438521066,6.540843564,2.099089414,8.245676546,121.56,1.377953568,9.7969,1.418277407,64,2.197224577,25.04,17.33726563,0,0,0,1,0,0,0,168300
-121.57,39.74,17,1619,292,705,285,2.4623,5.680701754,1.024561404,2.473684211,0.180358246,0.404255319,2.296453901,6.589031836,2.14081722,8.293321994,121.57,0.995397872,6.06292129,1.241933108,289,2.890371758,41.8591,13.98759193,0,1,0,1,0,0,0,126100
-121.59,39.74,17,1646,330,750,344,2.3798,4.784883721,0.959302326,2.180232558,0.200486027,0.458666667,2.194666667,6.599150895,2.13296094,8.303971682,121.59,1.091534933,5.66344804,1.217816536,289,2.890371758,40.4566,11.38706628,0,1,0,1,0,0,0,83800
-121.6,39.75,19,2888,591,984,499,1.9766,5.78757515,1.184368737,1.971943888,0.204639889,0.507113821,2.93495935,6.612841638,2.1383256,8.317764706,121.6,1.002361179,3.90694756,1.09078171,361,2.995732274,37.5554,11.43972104,0,1,0,1,0,0,0,92600
-121.6,39.68,15,1677,345,844,330,2.3958,5.081818182,1.045454545,2.557575758,0.205724508,0.390995261,1.986966825,6.552624095,2.073842417,8.258650477,121.6,0.936746445,5.73985764,1.222539374,225,2.772588722,35.937,12.17502,0,1,0,1,0,0,0,111200
-121.5,39.83,15,1896,408,893,334,1.6948,5.676646707,1.221556886,2.673652695,0.215189873,0.374020157,2.123180291,6.632229077,2.251384545,8.333025723,121.5,0.633889362,2.87234704,0.99132399,225,2.772588722,25.422,9.620780838,0,1,0,1,0,0,0,87500
-121.41,39.72,17,1583,331,730,306,2.3895,5.173202614,1.081699346,2.385620915,0.209096652,0.419178082,2.168493151,6.492257892,2.191415609,8.192275001,121.41,1.001626027,5.70971025,1.220682418,289,2.890371758,40.6215,12.36136765,0,1,0,1,0,0,0,87500
-121.36,39.52,15,2490,527,1229,497,2.3917,5.010060362,1.060362173,2.472837022,0.211646586,0.404393816,2.026037429,6.293501611,2.041495131,7.995577509,121.36,0.96718869,5.72022889,1.221331271,225,2.772588722,35.8755,11.98256137,0,1,0,1,0,0,0,85700
-121.56,39.52,9,818,197,358,197,1.7708,4.152284264,1,1.817258883,0.240831296,0.55027933,2.284916201,6.394895037,1.945235813,8.102395923,121.56,0.974434637,3.13573264,1.019136087,81,2.302585093,15.9372,7.352864975,0,0,0,1,0,0,0,79500
-121.56,39.52,26,1957,429,945,397,1.7308,4.929471033,1.080604534,2.380352645,0.219213081,0.42010582,2.070899471,6.394895037,1.945235813,8.102395923,121.56,0.727119153,2.99566864,1.004594607,676,3.295836866,45.0008,8.531928463,0,1,0,1,0,0,0,53600
-121.56,39.53,12,1733,421,1861,415,1.5771,4.175903614,1.014457831,4.484337349,0.242931333,0.222998388,0.931219774,6.403447394,1.954211956,8.110795627,121.56,0.351690758,2.48724441,0.946664736,144,2.564949357,18.9252,6.58581759,0,0,0,1,0,0,0,65200
-121.54,39.6,15,886,204,576,205,2.1467,4.32195122,0.995121951,2.809756098,0.230248307,0.355902778,1.538194444,6.453191345,2.025915687,8.15894305,121.54,0.764016493,4.60832089,1.146354285,225,2.772588722,32.2005,9.277932683,0,1,0,1,0,0,0,84100
-121.46,39.54,14,5549,1000,1822,919,2.9562,6.038084875,1.088139282,1.982589771,0.180212651,0.504390779,3.045554336,6.360859575,2.008986404,8.065457935,121.46,1.491080022,8.73911844,1.375283969,196,2.708050201,41.3868,17.84978651,0,1,0,1,0,0,0,142300
-121.49,39.52,25,848,153,436,155,3.9028,5.470967742,0.987096774,2.812903226,0.180424528,0.355504587,1.944954128,6.358875728,1.977159167,8.064606233,121.49,1.387463303,15.23184784,1.58980647,625,3.258096538,97.57,21.3520929,1,1,0,1,0,0,0,93800
